index,step,contribution_count,usage_event_count,active_creator_count,active_investor_count,active_user_count,total_fee_distributed,cumulative_fee_distributed,creator_wealth_gini,investor_mean_roi,mean_creator_satisfaction,mean_investor_satisfaction,mean_user_satisfaction,creator_churned_count,investor_churned_count,user_churned_count,core_research_contribution_count,funding_contribution_count,supporting_contribution_count,total_reward_core_research,total_reward_funding,total_reward_supporting,total_income_creators,total_income_investors,total_income_users,role_income_share_creators,role_income_share_investors,role_income_share_users,run_id,rep,scenario_name,creator_base_contribution_probability,user_usage_probability,gas_fee_share_rate,funding_split_fraction,tracing_accuracy,default_derivative_split,supporting_derivative_split,core_research_base_royalty_share,funding_base_royalty_share,supporting_base_royalty_share,aspiration_income_per_step,satisfaction_logistic_k,satisfaction_churn_threshold,satisfaction_churn_window
27,28,355,0,29,6,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,1,0,60,265,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
28,29,360,0,29,6,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,1,0,60,270,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
29,30,368,0,29,6,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,1,0,60,278,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
30,31,375,0,29,6,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,1,0,60,285,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
31,32,387,0,29,6,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,1,0,60,297,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
32,33,394,0,29,6,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,1,0,60,304,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
33,34,404,0,28,6,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,2,0,60,314,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
34,35,412,0,27,6,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,3,0,60,322,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
35,36,423,0,27,6,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,3,0,60,333,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
36,37,431,0,25,6,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,5,0,60,341,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
37,38,442,0,19,6,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,11,0,60,352,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
38,39,445,0,16,6,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,14,0,60,355,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
39,40,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
40,41,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
41,42,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
42,43,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
43,44,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
44,45,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
45,46,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
46,47,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
47,48,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
48,49,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
49,50,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
50,51,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
51,52,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
52,53,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
53,54,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
54,55,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
55,56,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
56,57,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
57,58,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
58,59,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
59,60,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
60,61,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
61,62,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
62,63,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
63,64,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
64,65,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
65,66,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
66,67,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
67,68,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
68,69,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
69,70,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
70,71,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
71,72,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
72,73,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
73,74,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
74,75,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
75,76,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
76,77,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
77,78,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
78,79,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
79,80,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
80,81,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
81,82,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
82,83,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
83,84,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
84,85,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
85,86,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
86,87,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
87,88,449,0,0,0,0,0.0,2.1839999999999717,0.2916614906832298,0.0009240000000000008,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,359,90,0,1.3523999999999934,0.8315999999999948,0.0,1.3523999999999934,0.8315999999999948,0.0,0.6192307692307742,0.3807692307692333,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
