index,step,contribution_count,usage_event_count,active_creator_count,active_investor_count,active_user_count,total_fee_distributed,cumulative_fee_distributed,creator_wealth_gini,investor_mean_roi,mean_creator_satisfaction,mean_investor_satisfaction,mean_user_satisfaction,creator_churned_count,investor_churned_count,user_churned_count,core_research_contribution_count,funding_contribution_count,supporting_contribution_count,total_reward_core_research,total_reward_funding,total_reward_supporting,total_income_creators,total_income_investors,total_income_users,role_income_share_creators,role_income_share_investors,role_income_share_users,treasury_balance,total_funding_invested,total_wealth,new_creators_this_step,new_investors_this_step,new_users_this_step,locked_funding_positions,honor_seal_honest_contribution_count,honor_seal_fake_contribution_count,honor_seal_dishonored_contribution_count,honor_seal_sealed_usage_share,honor_seal_dishonored_usage_share,run_id,rep,scenario_name,creator_base_contribution_probability,user_usage_probability,gas_fee_share_rate,funding_split_fraction,tracing_accuracy,default_derivative_split,supporting_derivative_split,core_research_base_royalty_share,funding_base_royalty_share,supporting_base_royalty_share,aspiration_income_per_step,satisfaction_logistic_k,satisfaction_churn_threshold,satisfaction_churn_window,mean_creator_satisfaction_over_run,mean_investor_satisfaction_over_run,mean_user_satisfaction_over_run,tracing_true_links,tracing_detected_true_links,tracing_false_positive_links,tracing_missed_true_links
239,240,2354,33,30,6,60,0.1320000000000001,33.94000000000295,0.2283812495767077,1.0701403464421222,0.5,0.8312274081435579,0.18242552380635635,0,0,0,1655,90,609,4766.700247656659,1863.126324218722,1780.3357943749513,6547.036042032532,1863.126324218722,0.0,0.7784672586470894,0.22153274135291065,0.0,108.7776337499994,900.0,9418.940000000015,0,0,0,0,0,0,0,0.0,0.0,42,2,baseline,0.3,0.6,0.004,0.015,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6116767576305635,0.18242552380635635,2263,1801,27,462
239,240,2240,41,30,6,60,0.16400000000000012,35.03600000000234,0.2418888615998418,1.0734660811855754,0.5,0.8298834641950847,0.18242552380635635,0,0,0,1445,90,705,4590.008806250301,1866.119485507774,2253.960281718695,6843.9690879701375,1866.119485507774,0.0,0.7857519507677477,0.21424804923225232,0.0,83.9474265234372,900.0,9694.036000000018,0,0,0,0,0,0,0,0.0,0.0,43,3,baseline,0.3,0.6,0.004,0.015,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.5969469365966246,0.18242552380635635,2149,1701,24,448
239,240,2254,40,30,6,60,0.16000000000000011,34.54800000000261,0.2266321640233544,1.0113426419729963,0.5,0.8196223510058488,0.18242552380635635,0,0,0,1481,90,683,4576.287508906467,1810.2083898437108,2192.7958874999376,6769.083396407485,1810.2083898437108,0.0,0.789002584951747,0.21099741504825292,0.0,92.25621374999957,900.0,9571.548000000019,0,0,0,0,0,0,0,0.0,0.0,44,4,baseline,0.3,0.6,0.004,0.015,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.5959249687792263,0.18242552380635635,2163,1707,24,456
239,240,2259,35,30,6,60,0.1400000000000001,34.936000000002394,0.25356558856668676,1.1750815754300143,0.5,0.8505056243867529,0.18242552380635635,0,0,0,1758,90,411,5275.96254000053,1957.573430937429,1422.4112024999565,6698.37374250118,1957.573430937429,0.0,0.7738464212276639,0.2261535787723362,0.0,112.98882656249883,900.0,9668.936000000022,0,0,0,0,0,0,0,0.0,0.0,45,5,baseline,0.3,0.6,0.004,0.015,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6270176003994081,0.18242552380635635,2168,1704,23,464
239,240,2254,38,30,6,60,0.1520000000000001,34.51600000000263,0.25999966873223834,1.2138905913171196,0.5,0.8596587851119691,0.18242552380635635,0,0,0,1580,90,584,4532.973678125238,1992.5015454687082,2000.086881249941,6533.060559376155,1992.5015454687082,0.0,0.7662908883935735,0.23370911160642646,0.0,137.95389515624933,900.0,9563.516000000016,0,0,0,0,0,0,0,0.0,0.0,46,6,baseline,0.3,0.6,0.004,0.015,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.634013528677017,0.18242552380635635,2163,1733,22,430
239,240,2239,34,30,6,60,0.1360000000000001,34.2080000000028,0.20695500301201886,1.1279182927583256,0.5,0.8407733603239075,0.18242552380635635,0,0,0,1650,90,499,4888.402004375418,1915.1264762499777,1625.5093337499438,6513.911338126213,1915.1264762499777,0.0,0.7727941766990742,0.22720582330092567,0.0,157.17018562499916,900.0,9486.208000000017,0,0,0,0,0,0,0,0.0,0.0,47,7,baseline,0.3,0.6,0.004,0.015,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6118712211932552,0.18242552380635635,2148,1703,24,445
239,240,2215,42,30,6,60,0.16800000000000012,34.828000000002454,0.23904793695817794,1.2990798858012746,0.5,0.8695752584748971,0.18242552380635635,0,0,0,1387,90,738,4123.708041562551,2069.171911015572,2413.0983806249537,6536.806422188624,2069.171911015572,0.0,0.7595657540721262,0.2404342459278739,0.0,135.84966679687403,900.0,9641.828000000014,0,0,0,0,0,0,0,0.0,0.0,48,0,baseline,0.3,0.6,0.004,0.02,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6473496056101615,0.18242552380635635,2124,1677,23,447
239,240,2216,38,30,6,60,0.1520000000000001,34.18000000000281,0.23171093645012775,1.2546317438232917,0.5,0.8665402907262952,0.18242552380635635,0,0,0,1636,90,490,4963.432582187884,2029.1685829686962,1443.3361726562018,6406.76875484484,2029.1685829686962,0.0,0.7594613969128148,0.24053860308718522,0.0,143.24266218749915,900.0,9479.180000000022,0,0,0,0,0,0,0,0.0,0.0,49,1,baseline,0.3,0.6,0.004,0.02,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6340654965550987,0.18242552380635635,2125,1668,23,457
239,240,2226,43,30,6,60,0.17200000000000013,35.01600000000235,0.2550842439364027,1.2557760042323294,0.5,0.8661575159551321,0.18242552380635635,0,0,0,1440,90,696,4534.309811250276,2030.1984173437029,2109.43907062495,6643.74888187633,2030.1984173437029,0.0,0.7659429614558231,0.23405703854417695,0.0,115.06870078124925,900.0,9689.01600000001,0,0,0,0,0,0,0,0.0,0.0,50,2,baseline,0.3,0.6,0.004,0.02,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6280291948077994,0.18242552380635635,2135,1721,18,414
239,240,2274,37,30,6,60,0.1480000000000001,34.360000000002714,0.27036536203778283,1.2563223055090662,0.5,0.8659848609352808,0.18242552380635635,0,0,0,1411,90,773,4348.767832734527,2030.6900884960576,2116.767558906176,6465.535391641817,2030.6900884960576,0.0,0.7609891482702147,0.2390108517297853,0.0,128.13451986328042,900.0,9524.360000000013,0,0,0,0,0,0,0,0.0,0.0,51,3,baseline,0.3,0.6,0.004,0.02,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6362247661590871,0.18242552380635635,2183,1764,18,419
239,240,2234,40,30,6,60,0.16000000000000011,33.744000000003055,0.22931324028368794,1.1569578183459779,0.5,0.8478220712540891,0.18242552380635635,0,0,0,1275,90,869,3930.2054106250525,1941.2620494530752,2490.1421978124604,6420.347608438647,1941.2620494530752,0.0,0.7678363223257014,0.2321636776742985,0.0,108.1343421093744,900.0,9369.744000000017,0,0,0,0,0,0,0,0.0,0.0,52,4,baseline,0.3,0.6,0.004,0.02,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6206519767104375,0.18242552380635635,2143,1728,13,415
239,240,2284,45,30,6,60,0.18000000000000013,34.34800000000272,0.21600763818949442,1.0467475172577976,0.5,0.826874276023042,0.18242552380635635,0,0,0,1569,90,625,4741.877814375337,1842.0727778124492,1953.3703843749304,6695.248198751198,1842.0727778124492,0.0,0.7842329247231956,0.21576707527680433,0.0,84.02702343749966,900.0,9521.348000000022,0,0,0,0,0,0,0,0.0,0.0,53,5,baseline,0.3,0.6,0.004,0.02,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.5898825593393799,0.18242552380635635,2193,1744,24,449
239,240,2265,44,30,6,60,0.17600000000000013,35.1040000000023,0.19214370325947328,1.0921600992467126,0.5,0.8333932308450867,0.18242552380635635,0,0,0,1653,90,522,5041.4429150005335,1882.9441018749735,1786.8364624999392,6828.279377501386,1882.9441018749735,0.0,0.7838484908195955,0.21615150918040438,0.0,99.88052062499965,900.0,9711.104000000014,0,0,0,0,0,0,0,0.0,0.0,54,6,baseline,0.3,0.6,0.004,0.02,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6142302347620453,0.18242552380635635,2174,1729,27,445
239,240,2187,23,30,6,60,0.09200000000000005,34.61600000000257,0.2529312905469563,1.15299966047306,0.5,0.843984723134689,0.18242552380635635,0,0,0,1285,90,812,4248.5202381250665,1937.6997073437117,2293.7076512499457,6542.227889376216,1937.6997073437117,0.0,0.7714957250232628,0.2285042749767371,0.0,208.68840328124878,900.0,9588.616000000018,0,0,0,0,0,0,0,0.0,0.0,55,7,baseline,0.3,0.6,0.004,0.02,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6250365783633289,0.18242552380635635,2096,1691,15,405
239,240,2202,36,30,6,60,0.1440000000000001,35.23600000000223,0.2173722738934556,1.1591253837829163,0.5,0.8445490846891509,0.18242552380635635,0,0,0,1417,90,695,4848.231482812923,1943.2128583593426,1896.6054574999423,6744.836940313839,1943.2128583593426,0.0,0.776334976963863,0.22366502303613703,0.0,156.1862013281242,900.0,9744.236000000014,0,0,0,0,0,0,0,0.0,0.0,56,0,baseline,0.3,0.6,0.004,0.025,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6234122296346402,0.18242552380635635,2111,1724,26,387
239,240,2239,22,30,6,60,0.08800000000000005,34.2040000000028,0.2148906822713026,1.1283495920610054,0.5,0.8397272933863511,0.18242552380635635,0,0,0,1660,90,489,4875.235202500426,1915.5146456249465,1676.3172137499482,6551.5524162511665,1915.5146456249465,0.0,0.773768811369198,0.22623118863080216,0.0,118.13693812499909,900.0,9485.204000000018,0,0,0,0,0,0,0,0.0,0.0,57,1,baseline,0.3,0.6,0.004,0.025,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6113761455884196,0.18242552380635635,2148,1733,17,415
239,240,2245,43,30,6,60,0.17200000000000013,34.756000000002494,0.21769132296407845,1.2555899478099588,0.5,0.8666997784365477,0.18242552380635635,0,0,0,1647,90,508,4884.037068750398,2030.030966562457,1616.2752749999427,6500.312343751239,2030.030966562457,0.0,0.7620223603300903,0.23797763966990965,0.0,193.41268968749935,900.0,9623.756000000021,0,0,0,0,0,0,0,0.0,0.0,58,2,baseline,0.3,0.6,0.004,0.025,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6420719677850646,0.18242552380635635,2154,1731,22,423
239,240,2283,33,30,6,60,0.1320000000000001,34.82400000000246,0.24043393772577448,1.1297739576765102,0.5,0.839647119891256,0.18242552380635635,0,0,0,1610,90,583,4723.659236250291,1916.7965746874559,1952.03645249994,6675.695688751205,1916.7965746874559,0.0,0.7769219318539874,0.22307806814601264,0.0,148.33173656249906,900.0,9640.824000000017,0,0,0,0,0,0,0,0.0,0.0,59,3,baseline,0.3,0.6,0.004,0.025,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6210782193112568,0.18242552380635635,2192,1740,29,452
239,240,2211,34,30,6,60,0.1360000000000001,34.16800000000282,0.2458990235332157,1.1437070409169559,0.5,0.8435753690917948,0.18242552380635635,0,0,0,1632,90,489,5129.148848125466,1929.3363496874586,1402.9220274999602,6532.070875626089,1929.3363496874586,0.0,0.7719839858415556,0.22801601415844452,0.0,114.76077468749894,900.0,9476.16800000002,0,0,0,0,0,0,0,0.0,0.0,60,4,baseline,0.3,0.6,0.004,0.025,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6185532770133965,0.18242552380635635,2120,1695,24,425
239,240,2303,40,30,6,60,0.16000000000000011,34.59600000000258,0.24316296694302375,1.2009841844587223,0.5,0.8568797716645324,0.18242552380635635,0,0,0,1610,90,603,4579.287832812793,1980.8857792187187,1954.5761812499418,6533.864014063626,1980.8857792187187,0.0,0.7673583103074239,0.2326416896925762,0.0,168.84620671874885,900.0,9583.596000000018,0,0,0,0,0,0,0,0.0,0.0,61,5,baseline,0.3,0.6,0.004,0.025,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6278049894967741,0.18242552380635635,2212,1765,23,447
239,240,2251,37,30,6,60,0.1480000000000001,34.50800000000263,0.29838812777901724,1.2793020604991001,0.5,0.8697748701090062,0.18242552380635635,0,0,0,1508,90,653,4524.634226250254,2051.37186812495,1926.2251837499277,6450.859410001155,2051.37186812495,0.0,0.758725468524649,0.2412745314753509,0.0,159.27672187499908,900.0,9561.508000000018,0,0,0,0,0,0,0,0.0,0.0,62,6,baseline,0.3,0.6,0.004,0.025,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.647133466604266,0.18242552380635635,2160,1695,23,465
239,240,2254,45,30,6,60,0.18000000000000013,34.772000000002485,0.22972863458228687,1.1491185481725443,0.5,0.8416544733152708,0.18242552380635635,0,0,0,1472,90,692,4046.545221250049,1934.2067062499711,2567.7418349999784,6614.2870562512,1934.2067062499711,0.0,0.7737371331152437,0.2262628668847562,0.0,179.27823749999882,900.0,9627.772000000014,0,0,0,0,0,0,0,0.0,0.0,63,7,baseline,0.3,0.6,0.004,0.025,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.621797362279766,0.18242552380635635,2163,1698,26,465
239,240,2228,52,30,6,60,0.31200000000000017,51.40800000000172,0.22123002898393218,1.237380970500775,0.5,0.8627271999125149,0.18242552380635635,0,0,0,1934,90,204,5819.267816249983,2013.6428868750631,625.6849799999975,6444.952796249927,2013.6428868750631,0.0,0.7619412296898991,0.23805877031010092,0.0,160.81231687500042,900.0,9519.407999999936,0,0,0,0,0,0,0,0.0,0.0,64,0,baseline,0.3,0.6,0.006,0.01,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6310861700605256,0.18242552380635635,2137,1750,22,387
239,240,2260,32,30,6,60,0.1920000000000001,51.61200000000173,0.24956508936000765,1.1095864852416306,0.5,0.8373415724978237,0.18242552380635635,0,0,0,1571,90,599,4891.798529375057,1898.6278493750485,1749.1813917187499,6640.979921093692,1898.6278493750485,0.0,0.7776680264003704,0.22233197359962972,0.0,114.00422953125018,900.0,9553.611999999934,0,0,0,0,0,0,0,0.0,0.0,65,1,baseline,0.3,0.6,0.006,0.01,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6166661309715501,0.18242552380635635,2169,1731,21,438
239,240,2235,32,30,6,60,0.1920000000000001,51.68400000000173,0.25539101571306166,1.1888976399212197,0.5,0.8553157374908227,0.18242552380635635,0,0,0,1397,90,748,4215.2599381251,1970.0078890625339,2344.419031875013,6559.678969999951,1970.0078890625339,0.0,0.7690410068255352,0.23095899317446472,0.0,135.99714093750023,900.0,9565.683999999936,0,0,0,0,0,0,0,0.0,0.0,66,2,baseline,0.3,0.6,0.006,0.01,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6305940274704862,0.18242552380635635,2144,1668,19,476
239,240,2268,39,30,6,60,0.23400000000000012,50.964000000001704,0.19368673946823312,1.036465022013828,0.5,0.8238528916681913,0.18242552380635635,0,0,0,1466,90,712,4571.742704375105,1832.818532031287,1995.3007037499833,6567.043408124943,1832.818532031287,0.0,0.7818037314078524,0.21819626859214764,0.0,145.1020598437503,900.0,9444.96399999993,0,0,0,0,0,0,0,0.0,0.0,67,3,baseline,0.3,0.6,0.006,0.01,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6002855335271984,0.18242552380635635,2177,1745,23,432
239,240,2206,41,30,6,60,0.24600000000000014,52.050000000001745,0.24250463484647455,1.1155537725282343,0.5,0.8411236753659507,0.18242552380635635,0,0,0,1494,90,622,4924.297104375039,1903.9984079688156,1773.6197443749854,6697.916848749897,1903.9984079688156,0.0,0.778654130952795,0.2213458690472051,0.0,125.13474328125025,900.0,9627.049999999936,0,0,0,0,0,0,0,0.0,0.0,68,4,baseline,0.3,0.6,0.006,0.01,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6153792931388995,0.18242552380635635,2115,1666,16,449
239,240,2262,42,30,6,60,0.2520000000000001,50.760000000001696,0.2630006605828914,1.074736773321183,0.5,0.8323222542788544,0.18242552380635635,0,0,0,1457,90,715,4304.665240000107,1867.263108437562,2236.3937312499893,6541.058971249963,1867.263108437562,0.0,0.7779267860173413,0.22207321398265878,0.0,102.43792031250017,900.0,9410.759999999942,0,0,0,0,0,0,0,0.0,0.0,69,5,baseline,0.3,0.6,0.006,0.01,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6123533669668824,0.18242552380635635,2171,1713,20,458
239,240,2250,41,30,6,60,0.24600000000000014,50.8020000000017,0.23749630648203035,1.1266837743637568,0.5,0.836408047360888,0.18242552380635635,0,0,0,1414,90,746,4300.621866718845,1914.0154096875585,2215.543198124981,6516.165064843691,1914.0154096875585,0.0,0.772956769375215,0.22704323062478507,0.0,87.62152546875006,900.0,9417.801999999932,0,0,0,0,0,0,0,0.0,0.0,70,6,baseline,0.3,0.6,0.006,0.01,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6116833837328864,0.18242552380635635,2159,1737,15,422
239,240,2167,36,30,6,60,0.2160000000000001,53.070000000001784,0.24805558547443463,1.3353548813493525,0.5,0.8759581406494453,0.18242552380635635,0,0,0,1156,90,921,3484.825413593841,2101.819407226626,3126.649010781309,6611.474424374936,2101.819407226626,0.0,0.7587801527358459,0.24121984726415427,0.0,184.776168398438,900.0,9798.069999999936,0,0,0,0,0,0,0,0.0,0.0,71,7,baseline,0.3,0.6,0.006,0.01,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.656239323955022,0.18242552380635635,2076,1665,23,411
239,240,2214,40,30,6,60,0.24000000000000013,52.47600000000176,0.2856506267457608,1.2900177601672256,0.5,0.8719044904110672,0.18242552380635635,0,0,0,1555,90,569,4671.153800625087,2061.0159978906536,1883.2813368749892,6554.435137499917,2061.0159978906536,0.0,0.7607767758760295,0.23922322412397037,0.0,183.02486460937524,900.0,9698.475999999942,0,0,0,0,0,0,0,0.0,0.0,72,0,baseline,0.3,0.6,0.006,0.015,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6448706218159442,0.18242552380635635,2123,1733,22,390
239,240,2179,35,30,6,60,0.2100000000000001,52.320000000001755,0.2542965123431722,1.1476389256997503,0.5,0.8460435288447677,0.18242552380635635,0,0,0,1189,90,900,3913.354696875104,1932.875046015669,2784.8607765625206,6698.215473437404,1932.875046015669,0.0,0.7760566823324024,0.22394331766759754,0.0,141.22948054687518,900.0,9672.319999999932,0,0,0,0,0,0,0,0.0,0.0,73,1,baseline,0.3,0.6,0.006,0.015,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6160140406937302,0.18242552380635635,2088,1645,21,443
239,240,2250,30,30,6,60,0.18000000000000008,50.8200000000017,0.19513756511407432,1.0340309178633913,0.5,0.8242192773099739,0.18242552380635635,0,0,0,1582,90,578,4980.627822500058,1830.6278382812877,1654.1754587499956,6634.803281249923,1830.6278382812877,0.0,0.7837525564341651,0.21624744356583486,0.0,55.388880468750045,900.0,9420.819999999934,0,0,0,0,0,0,0,0.0,0.0,74,2,baseline,0.3,0.6,0.006,0.015,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.5891443705715108,0.18242552380635635,2159,1743,20,416
239,240,2279,36,30,6,60,0.2160000000000001,52.584000000001765,0.21673361450312623,0.9380097081302682,0.5,0.8014286289111622,0.18242552380635635,0,0,0,1720,90,469,5609.47198609371,1744.2087489453675,1398.2969012499943,7007.768887343614,1744.2087489453675,0.0,0.8007069006080153,0.19929309939198472,0.0,64.60636371093753,900.0,9716.583999999935,0,0,0,0,0,0,0,0.0,0.0,75,3,baseline,0.3,0.6,0.006,0.015,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.5764765967149794,0.18242552380635635,2188,1774,16,414
239,240,2272,36,30,6,60,0.2160000000000001,51.08400000000171,0.291494855782396,1.3466093534531403,0.5,0.8821484979304651,0.18242552380635635,0,0,0,1522,90,660,4317.290856250118,2111.948432187546,1927.5174365624878,6244.80829281246,2111.948432187546,0.0,0.7472765449938901,0.25272345500611,0.0,208.3272750000009,900.0,9465.08399999994,0,0,0,0,0,0,0,0.0,0.0,76,4,baseline,0.3,0.6,0.006,0.015,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6538000322377847,0.18242552380635635,2181,1756,21,425
239,240,2191,32,30,6,60,0.1920000000000001,50.38800000000168,0.24976402951618426,1.2088699205172408,0.5,0.8538738611199354,0.18242552380635635,0,0,0,1615,90,486,4610.321938750072,1987.9829417188087,1676.349133749992,6286.671072499926,1987.9829417188087,0.0,0.759750324508703,0.24024967549129694,0.0,173.73398578125025,900.0,9348.387999999939,0,0,0,0,0,0,0,0.0,0.0,77,5,baseline,0.3,0.6,0.006,0.015,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.630770430592176,0.18242552380635635,2100,1689,27,411
239,240,2267,30,30,6,60,0.18000000000000008,51.59400000000173,0.266546377439308,1.1583065842223819,0.5,0.8453666150470042,0.18242552380635635,0,0,0,1598,90,579,5024.729181250062,1942.4759387500728,1578.8427912499935,6603.571972499972,1942.4759387500728,0.0,0.7727047684587642,0.2272952315412357,0.0,104.54608875000014,900.0,9550.593999999937,0,0,0,0,0,0,0,0.0,0.0,78,6,baseline,0.3,0.6,0.006,0.015,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6125677907909792,0.18242552380635635,2176,1743,11,433
239,240,2239,37,30,6,60,0.22200000000000011,52.45800000000176,0.2250393407806317,1.2096133475956141,0.5,0.8584674072812626,0.18242552380635635,0,0,0,1602,90,547,5162.806941875018,1988.6520260938066,1543.5354618749925,6706.342403749918,1988.6520260938066,0.0,0.7712877170722295,0.22871228292777054,0.0,100.46357015625006,900.0,9695.457999999931,0,0,0,0,0,0,0,0.0,0.0,79,7,baseline,0.3,0.6,0.006,0.015,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6305581841310698,0.18242552380635635,2148,1705,22,443
239,240,2278,31,30,6,60,0.18600000000000008,51.72600000000173,0.22675253870308576,1.1566485180876056,0.5,0.8415098889465367,0.18242552380635635,0,0,0,1450,90,738,4622.639501718844,1940.983679218783,1950.0428012499897,6572.682302968662,1940.983679218783,0.0,0.7720155238319463,0.22798447616805367,0.0,159.06001781250038,900.0,9572.725999999935,0,0,0,0,0,0,0,0.0,0.0,80,0,baseline,0.3,0.6,0.006,0.02,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6173517972739445,0.18242552380635635,2187,1740,21,447
239,240,2239,22,30,6,60,0.13200000000000003,50.970000000001704,0.18708951340408042,1.1068645805722768,0.5,0.8373970149636455,0.18242552380635635,0,0,0,1290,90,859,4147.508023125115,1896.178135156304,2360.4438075000007,6507.9518306249165,1896.178135156304,0.0,0.7743754388762548,0.22562456112374527,0.0,141.84003421874996,900.0,9445.969999999932,0,0,0,0,0,0,0,0.0,0.0,81,1,baseline,0.3,0.6,0.006,0.02,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6194896793797298,0.18242552380635635,2148,1718,20,430
239,240,2255,29,30,6,60,0.17400000000000007,52.062000000001746,0.28160462695537847,1.2186631099484766,0.5,0.8592003297531123,0.18242552380635635,0,0,0,1801,90,364,5466.325241875006,1996.796812265679,1073.0120793750052,6539.337321249935,1996.796812265679,0.0,0.7660771514325657,0.23392284856743417,0.0,192.92786648437558,900.0,9629.061999999933,0,0,0,0,0,0,0,0.0,0.0,82,2,baseline,0.3,0.6,0.006,0.02,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6432023008821337,0.18242552380635635,2164,1753,25,411
239,240,2272,31,30,6,60,0.18600000000000008,51.42000000000172,0.257740033452279,1.1623829921813165,0.5,0.8498843957447892,0.18242552380635635,0,0,0,1285,90,897,4012.6833909376173,1946.1447059375569,2541.7851075000176,6554.468498437439,1946.1447059375569,0.0,0.7710583155417613,0.2289416844582386,0.0,120.80679562500025,900.0,9521.419999999931,0,0,0,0,0,0,0,0.0,0.0,83,3,baseline,0.3,0.6,0.006,0.02,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6131747965335361,0.18242552380635635,2181,1729,23,452
239,240,2262,47,30,6,60,0.28200000000000014,51.39000000000172,0.20387322313945355,1.0895258167989776,0.5,0.8351092168252908,0.18242552380635635,0,0,0,1466,90,706,4236.097062500099,1880.5732476562966,2350.0562537500023,6586.153316249915,1880.5732476562966,0.0,0.777886620825431,0.22211337917456905,0.0,149.66343609375045,900.0,9516.38999999993,0,0,0,0,0,0,0,0.0,0.0,84,4,baseline,0.3,0.6,0.006,0.02,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6102129711540167,0.18242552380635635,2171,1747,18,424
239,240,2241,43,30,6,60,0.2580000000000001,52.08600000000175,0.24281031249256158,1.1148348647205304,0.5,0.83649101317389,0.18242552380635635,0,0,0,1307,90,844,4098.314067812623,1903.3513909375506,2597.4660412500143,6695.780109062424,1903.3513909375506,0.0,0.7786577178244622,0.2213422821755379,0.0,133.95450000000014,900.0,9633.08599999994,0,0,0,0,0,0,0,0.0,0.0,85,5,baseline,0.3,0.6,0.006,0.02,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6067340935424695,0.18242552380635635,2150,1744,24,406
239,240,2157,40,30,6,60,0.24000000000000013,52.020000000001744,0.2312505908130773,1.0948502384648733,0.5,0.8350241480759623,0.18242552380635635,0,0,0,1716,90,351,5622.35397031252,1885.3652271875592,1097.4318968750038,6719.785867187392,1885.3652271875592,0.0,0.7809027166972127,0.21909728330278735,0.0,116.86890562500005,900.0,9622.019999999935,0,0,0,0,0,0,0,0.0,0.0,86,6,baseline,0.3,0.6,0.006,0.02,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.6033193321203557,0.18242552380635635,2066,1642,20,424
239,240,2260,33,30,6,60,0.1980000000000001,51.38400000000172,0.22997652695899728,1.1923996780923174,0.5,0.8553032959682237,0.18242552380635635,0,0,0,1181,90,989,3699.0180375000964,1973.1597234375506,2794.0120306250415,6493.030068124906,1973.1597234375506,0.0,0.7669365119355067,0.23306348806449315,0.0,149.19420843750007,900.0,9515.383999999933,0,0,0,0,0,0,0,0.0,0.0,87,7,baseline,0.3,0.6,0.006,0.02,0.8,0.5,0.5,1.0,1.0,1.0,0.02,1.5,0.1,40,0.5,0.619946726861927,0.18242552380635635,2169,1734,25,435
