index,step,contribution_count,usage_event_count,active_creator_count,active_investor_count,active_user_count,total_fee_distributed,cumulative_fee_distributed,creator_wealth_gini,investor_mean_roi,mean_creator_satisfaction,mean_investor_satisfaction,mean_user_satisfaction,creator_churned_count,investor_churned_count,user_churned_count,core_research_contribution_count,funding_contribution_count,supporting_contribution_count,total_reward_core_research,total_reward_funding,total_reward_supporting,total_income_creators,total_income_investors,total_income_users,role_income_share_creators,role_income_share_investors,role_income_share_users,run_id,rep,scenario_name,creator_base_contribution_probability,user_usage_probability,gas_fee_share_rate,funding_split_fraction,tracing_accuracy,default_derivative_split,supporting_derivative_split,core_research_base_royalty_share,funding_base_royalty_share,supporting_base_royalty_share,aspiration_income_per_step,satisfaction_logistic_k,satisfaction_churn_threshold,satisfaction_churn_window
40,41,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
41,42,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
42,43,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
43,44,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
44,45,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
45,46,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
46,47,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
47,48,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
48,49,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
49,50,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
50,51,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
51,52,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
52,53,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
53,54,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
54,55,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
55,56,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
56,57,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
57,58,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
58,59,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
59,60,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
60,61,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
61,62,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
62,63,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
63,64,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
64,65,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
65,66,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
66,67,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
67,68,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
68,69,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
69,70,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
70,71,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
71,72,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
72,73,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
73,74,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
74,75,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
75,76,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
76,77,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
77,78,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
78,79,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
79,80,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
80,81,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
81,82,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
82,83,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
83,84,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
84,85,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
85,86,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
86,87,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
87,88,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
88,89,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
89,90,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
90,91,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
91,92,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
92,93,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
93,94,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
94,95,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
95,96,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
96,97,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
97,98,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
98,99,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
99,100,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
100,101,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
101,102,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
102,103,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
103,104,466,0,0,0,0,0.0,4.355999999999943,0.4448663775700472,0.002586812500000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,376,90,0,2.0278687499999855,2.328131250000013,0.0,2.0278687499999855,2.328131250000013,0.0,0.4655346074380193,0.5344653925619934,0.0,12,4,high_investor_share,0.3,0.6,0.006,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
