index,step,contribution_count,usage_event_count,active_creator_count,active_investor_count,active_user_count,total_fee_distributed,cumulative_fee_distributed,creator_wealth_gini,investor_mean_roi,mean_creator_satisfaction,mean_investor_satisfaction,mean_user_satisfaction,creator_churned_count,investor_churned_count,user_churned_count,core_research_contribution_count,funding_contribution_count,supporting_contribution_count,total_reward_core_research,total_reward_funding,total_reward_supporting,total_income_creators,total_income_investors,total_income_users,role_income_share_creators,role_income_share_investors,role_income_share_users,run_id,rep,scenario_name,creator_base_contribution_probability,user_usage_probability,gas_fee_share_rate,funding_split_fraction,tracing_accuracy,default_derivative_split,supporting_derivative_split,core_research_base_royalty_share,funding_base_royalty_share,supporting_base_royalty_share,aspiration_income_per_step,satisfaction_logistic_k,satisfaction_churn_threshold,satisfaction_churn_window
139,140,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
140,141,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
141,142,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
142,143,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
143,144,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
144,145,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
145,146,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
146,147,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
147,148,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
148,149,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
149,150,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
150,151,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
151,152,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
152,153,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
153,154,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
154,155,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
155,156,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
156,157,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
157,158,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
158,159,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
159,160,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
160,161,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
161,162,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
162,163,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
163,164,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
164,165,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
165,166,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
166,167,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
167,168,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
168,169,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
169,170,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
170,171,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
171,172,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
172,173,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
173,174,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
174,175,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
175,176,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
176,177,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
177,178,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
178,179,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
179,180,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
180,181,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
181,182,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
182,183,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
183,184,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
184,185,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
185,186,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
186,187,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
187,188,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
188,189,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
189,190,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
190,191,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
191,192,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
192,193,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
193,194,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
194,195,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
195,196,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
196,197,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
197,198,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
198,199,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
199,200,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
200,201,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
201,202,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
202,203,450,0,0,0,0,0.0,2.297999999999976,0.3723900268225284,0.001263735416666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.1606381249999995,1.1373618749999848,0.0,1.1606381249999995,1.1373618749999848,0.0,0.5050644582245482,0.49493554177545546,0.0,9,1,baseline,0.3,0.6,0.003,0.02,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20
